4.443569965230704838e+04,7.324159461968652613e+04,7.145377466795082728e+04,7.247677534895828285e+04,8.634527846491948003e+04,2.583745336703985231e+03,7.398098132055634051e+04,6.215182399933965644e+04,5.797899047024964239e+04,6.498583401317171229e+04
-9.049317546267197758e+04,-1.500456571331356536e+05,-1.463297661934554635e+05,-1.484661783821834833e+05,-1.767345196742008557e+05,-5.124509056082225470e+03,-1.515870828121630766e+05,-1.271044666908876534e+05,-1.184284192899016052e+05,-1.329622267403218721e+05
-2.890313414415193256e+04,-4.779369131543746335e+04,-4.661562231447966042e+04,-4.728979948220832739e+04,-5.639266945060421131e+04,-1.598842259683064185e+03,-4.827956656141979329e+04,-4.050528949656562327e+04,-3.779471450576050120e+04,-4.236983244851364725e+04
1.213197666383633987e+04,1.973340863023432030e+04,1.926037163208756101e+04,1.952625726434978060e+04,2.347469490047798899e+04,7.454158376267041604e+02,1.992812906607318655e+04,1.678185580243097138e+04,1.579513384032784234e+04,1.754200503384932381e+04
6.390628203634649253e+04,1.062013088629008562e+05,1.035565087616193778e+05,1.050828755659577291e+05,1.249200335169211176e+05,3.588647369353797330e+03,1.073017983131209621e+05,8.991520090213097865e+04,8.367186255794133467e+04,9.406551144020970969e+04
-7.246507080354828213e+04,-1.204183316150249302e+05,-1.174203652786224702e+05,-1.191497282150953397e+05,-1.416572976656616374e+05,-4.064890380138967885e+03,-1.216641985723568214e+05,-1.019488922422914620e+05,-9.488374121993676818e+04,-1.066585946830875037e+05
1.514495883008651072e+04,2.491264590240045800e+04,2.430433094540227103e+04,2.464900227931534027e+04,2.948513102237412750e+04,8.692188705972732805e+02,2.516318699097436547e+04,2.113751222140834216e+04,1.978240773095293844e+04,2.210710658212480485e+04
3.960370047944529506e+04,6.594224711933072831e+04,6.429986197935738164e+04,6.524753175592513435e+04,7.751288925610476872e+04,2.185903548100026910e+03,6.662392769394711650e+04,5.581337484234093426e+04,5.189286700678172929e+04,5.839656557183439145e+04
-7.311323294976315810e+04,-1.217622839379861689e+05,-1.187229033860308846e+05,-1.204810009914764960e+05,-1.430791041873124777e+05,-4.063185436350263899e+03,-1.230260389985240618e+05,-1.030393584519730794e+05,-9.580118965068228135e+04,-1.078106542373902485e+05
